"","id","temperature_start","temperature_end"
"84",10117926,12.5920411683359,7.55480209225634
"85",10117928,12.5920411683359,7.67387772628605
"86",10117931,12.5920411683359,7.53773769597478
"87",10117934,12.5920411683359,7.61461289348191
"88",10117935,12.5920411683359,7.55455107621383
"89",10117937,12.5920411683359,7.59184773982258
"90",10117938,12.5920411683359,7.58709966243791
"91",10122987,1.97329435319628,7.50821588794899
"92",10122989,1.97329435319628,7.5482316393689
"93",10122990,1.97329435319628,7.69823782998452
"94",10122995,1.97329435319628,7.5075889796611
"95",10122997,1.97329435319628,7.44639848656011
"96",10122998,1.97329435319628,7.50741342224427
"97",10123000,1.97329435319628,7.47903391195623
"98",10123006,1.97329435319628,7.73386191361129
"99",10123007,1.97329435319628,7.5082743236968
"100",10123010,1.97329435319628,7.53511918908665
"101",10123013,1.97329435319628,7.26621957360927
"102",10123014,1.97329435319628,7.49451681145725
"103",10123016,1.97329435319628,7.30268226367879
"104",10123020,1.97329435319628,7.51567320989367
"105",10123023,1.97329435319628,7.52397644658813
"106",10123024,7.50814005362653,10.6554304141738
"107",10123026,7.50814005362653,10.7719108630771
"108",10123027,7.50814005362653,10.7221755715171
"109",10123029,7.50814005362653,10.7187792226465
"110",10123030,7.50814005362653,10.5689291202241
"111",10123040,7.50814005362653,10.734045049344
"112",10123042,7.50814005362653,10.7340300720533
"113",10123046,7.50814005362653,10.6936068066951
"114",10123048,7.50814005362653,10.7119156457583
"115",10123051,7.50814005362653,10.6790924399728
"116",10123052,7.50814005362653,10.7187826764521
"117",10123053,7.50814005362653,10.7341078202424
"118",10123054,7.50814005362653,10.5584065148959
"119",10123061,7.50814005362653,10.7349991807226
"120",10123064,7.50814005362653,10.7221935248906
"121",10123065,10.6550949821649,12.4263188178458
"122",10123066,10.6550949821649,12.4457706115041
"123",10123072,10.6550949821649,12.4265912599904
"124",10123077,10.6550949821649,12.3909470256296
"125",10123078,10.6550949821649,12.3931820542046
"126",10123082,10.6550949821649,12.4266148980148
"127",10123086,10.6550949821649,12.3945542006739
"128",10123090,10.6550949821649,12.2568679019068
"129",10123093,10.6550949821649,12.447138549736
"130",10123094,10.6550949821649,12.4205709861137
"131",10123096,10.6550949821649,12.4263096701094
"132",10123098,10.6550949821649,12.3909926823598
"133",10123099,10.6550949821649,12.3687015460243
"134",10123100,10.6550949821649,12.3901657600174
"135",10123102,10.6550949821649,12.3791754245902
"136",10123106,12.4262942115437,13.4485131157098
"137",10123108,12.4262942115437,13.4870138554093
"138",10123110,12.4262942115437,13.2611463827127
"139",10123111,12.4262942115437,13.4658290635999
"140",10123118,12.4262942115437,13.4178084713903
"141",10123121,12.4262942115437,13.447196852856
"142",10123124,12.4262942115437,13.7155720264182
"143",10123125,12.4262942115437,13.4484102670107
"144",10123127,12.4262942115437,13.4469915998
"145",10123128,12.4262942115437,13.4819236868481
"146",10123131,12.4262942115437,13.5194318611379
"147",10123132,12.4262942115437,13.5117514849497
"148",10123137,12.4262942115437,13.2605535199335
"149",10123142,12.4262942115437,13.4150142444482
"150",10123145,12.4262942115437,13.3123924780558
"151",10123147,13.4485348181631,13.7252471089629
"152",10123148,13.4485348181631,13.7784012815978
"153",10123150,13.4485348181631,13.7594976055188
"154",10123153,13.4485348181631,13.8946831072981
"155",10123156,13.4485348181631,13.7250511423118
"156",10123158,13.4485348181631,13.8227973923935
"157",10123159,13.4485348181631,13.7235285294946
"158",10123163,13.4485348181631,13.6138834810588
"159",10123166,13.4485348181631,13.811184830217
"160",10123169,13.4485348181631,13.7043866742205
"161",10123175,13.4485348181631,13.7793997914162
"162",10123177,13.4485348181631,13.7598507290056
"163",10123178,13.4485348181631,14.2754206175588
"164",10123179,13.4485348181631,13.8226171346548
"165",10123180,13.4485348181631,13.759745100461
"166",10123190,13.7250924024306,7.51255898596601
"167",10123192,13.7250924024306,7.72385386232734
"168",10123194,13.7250924024306,7.56889636691758
"169",10123195,13.7250924024306,7.58230375207229
"170",10123196,13.7250924024306,7.5229968206299
"171",10123197,13.7250924024306,7.60872215225588
"172",10123199,13.7250924024306,7.49854256423372
"173",10123207,13.7250924024306,7.55799876359389
"174",10123211,13.7250924024306,7.63917538497772
"175",10123215,13.7250924024306,7.51254547641818
"176",10123219,13.7250924024306,7.77612925180067
"177",10123221,13.7250924024306,7.60612858305941
"178",10123223,13.7250924024306,7.81669279913972
"179",10123226,13.7250924024306,7.47147710650448
"180",10123227,13.7250924024306,7.55165893251969
"181",10124216,1.90122296045649,7.65856411794625
"182",10124223,1.90122296045649,7.6024482307798
"183",10124224,1.90122296045649,7.65923769738091
"184",10124226,1.90122296045649,7.66422205317325
"185",10124227,1.90122296045649,7.65950652661546
"186",10124229,1.90122296045649,7.64898779216928
"187",10124231,1.90122296045649,7.65045102714847
"188",10124233,1.90122296045649,7.65874377822215
"189",10124235,1.90122296045649,7.60031217875739
"190",10124242,1.90122296045649,7.61508505729355
"191",10124244,1.90122296045649,7.65054830049536
"192",10124246,1.90122296045649,7.65644035504122
"193",10124250,1.90122296045649,7.64582386425633
"194",10124252,1.90122296045649,7.65843377581782
"195",10124253,1.90122296045649,7.65824248383007
"196",10124259,7.64372602779265,10.7219297660323
"197",10124264,7.64372602779265,10.692591652309
"198",10124265,7.64372602779265,10.7598979429779
"199",10124268,7.64372602779265,10.6850039367307
"200",10124269,7.64372602779265,10.6827539559104
"201",10124272,7.64372602779265,10.7541013408007
"202",10124278,7.64372602779265,10.7221601451659
"203",10124279,7.64372602779265,10.7344360835161
"204",10124285,7.64372602779265,10.7504460735207
"205",10124286,7.64372602779265,10.6783977548308
"206",10124287,7.64372602779265,10.7300938339704
"207",10124288,7.64372602779265,10.7308969933792
"208",10124289,7.64372602779265,10.6895175056579
"209",10124290,7.64372602779265,10.7512378121775
"210",10124291,7.64372602779265,10.7280824993106
"211",10124295,10.7434668619602,11.9937728109562
"212",10124298,10.7434668619602,12.0088890667569
"213",10124299,10.7434668619602,12.0137903601624
"214",10124301,10.7434668619602,12.0152605945901
"215",10124302,10.7434668619602,12.0204560706593
"216",10124306,10.7434668619602,12.0020655182622
"217",10124311,10.7434668619602,12.0213945775315
"218",10124314,10.7434668619602,12.0166430452082
"219",10124317,10.7434668619602,12.0331462740003
"220",10124320,10.7434668619602,11.9927804639287
"221",10124324,10.7434668619602,12.0241535762005
"222",10124325,10.7434668619602,12.0187463351195
"223",10124329,10.7434668619602,11.9820479938088
"224",10124331,10.7434668619602,12.0013450717502
"225",10124334,10.7434668619602,12.0215989111744
"226",10124345,11.9932883353541,13.3845870489151
"227",10124351,11.9932883353541,13.3934772323208
"228",10124353,11.9932883353541,13.3734422397759
"229",10124355,11.9932883353541,13.3910388279602
"230",10124356,11.9932883353541,13.3938292401923
"231",10124360,11.9932883353541,13.3955865618897
"232",10124361,11.9932883353541,13.3841481411
"233",10124362,11.9932883353541,13.4077662746157
"234",10124365,11.9932883353541,13.3923074537785
"235",10124368,11.9932883353541,13.381282979222
"236",10124370,11.9932883353541,13.3763286943809
"237",10124372,11.9932883353541,13.3955493825118
"238",10124373,11.9932883353541,13.4114553539599
"239",10124374,11.9932883353541,13.3910834924036
"240",10124375,11.9932883353541,13.4077626373845
"241",10124378,13.4011790667698,13.7571688601377
"242",10124387,13.4011790667698,13.77603245458
"243",10124390,13.4011790667698,13.752809211825
"244",10124392,13.4011790667698,13.7763199186402
"245",10124393,13.4011790667698,13.7684650934461
"246",10124396,13.4011790667698,13.7718563082381
"247",10124397,13.4011790667698,13.7834982784569
"248",10124398,13.4011790667698,13.7939576433207
"249",10124399,13.4011790667698,13.782300350461
"250",10124400,13.4011790667698,13.7846817881692
"251",10124406,13.4011790667698,13.782707749818
"252",10124408,13.4011790667698,13.7782016230444
"253",10124411,13.4011790667698,13.7682312932753
"254",10124415,13.4011790667698,13.7856537580145
"255",10124416,13.4011790667698,13.7876424037667
"256",10124419,13.7818060010102,7.87264974958623
"257",10124420,13.7818060010102,7.89306891008239
"258",10124421,13.7818060010102,7.87870804212204
"259",10124423,13.7818060010102,7.85653349706286
"260",10124424,13.7818060010102,8.10517538360328
"261",10124430,13.7818060010102,7.87741926276802
"262",10124431,13.7818060010102,7.87046585818053
"263",10124432,13.7818060010102,7.87458636569494
"264",10124435,13.7818060010102,7.87576227207476
"265",10124443,13.7818060010102,7.85788603378756
"266",10124444,13.7818060010102,7.87915696907366
"267",10124446,13.7818060010102,7.88213602198646
"268",10124450,13.7818060010102,7.86906455813879
"269",10124451,13.7818060010102,7.87850821687226
"270",10124453,13.7818060010102,7.87868867732404
"271",10132374,1.52108867846183,7.32083666500803
"272",10132377,1.52108867846183,7.22587221249102
"273",10132381,1.52108867846183,7.34775198663542
"274",10132383,1.52108867846183,7.30988245634112
"275",10132387,1.52108867846183,7.33140147784009
"276",10132389,1.52108867846183,7.36133587834397
"277",10132390,1.52108867846183,7.33417602001775
"278",10132392,1.52108867846183,7.42566179759219
"279",10132395,1.52108867846183,7.40524628886281
"280",10132397,1.52108867846183,7.31399364075359
"281",10132400,1.52108867846183,7.28238365594804
"282",10132403,1.52108867846183,7.29475440660464
"283",10132405,1.52108867846183,7.15497685150433
"284",10132407,1.52108867846183,7.18975116771467
"285",10132408,1.52108867846183,7.48027798402669
"286",10132414,7.30289486378535,10.5315727525978
"287",10132417,7.30289486378535,10.4042991046227
"288",10132418,7.30289486378535,10.3460974199059
"289",10132421,7.30289486378535,10.4032703388739
"290",10132425,7.30289486378535,10.4104028855149
"291",10132426,7.30289486378535,10.4032319894401
"292",10132430,7.30289486378535,10.3777795291879
"293",10132431,7.30289486378535,10.3562396702852
"294",10132436,7.30289486378535,10.2894525350771
"295",10132437,7.30289486378535,10.4032515864342
"296",10132438,7.30289486378535,10.4032590293607
"297",10132441,7.30289486378535,10.4419610282564
"298",10132443,7.30289486378535,10.4152859840515
"299",10132448,7.30289486378535,10.4102773353488
"300",10132451,7.30289486378535,10.4102984572916
"301",10132460,10.4309926060489,12.0421529245629
"302",10132461,10.4309926060489,12.0563399075831
"303",10132462,10.4309926060489,11.946754437398
"304",10132463,10.4309926060489,12.0443828612299
"305",10132465,10.4309926060489,12.0423949780834
"306",10132468,10.4309926060489,12.0686311458803
"307",10132470,10.4309926060489,11.9094113218712
"308",10132472,10.4309926060489,12.0420730036161
"309",10132479,10.4309926060489,12.0434154866911
"310",10132483,10.4309926060489,12.0433927852844
"311",10132484,10.4309926060489,12.0470594777967
"312",10132488,10.4309926060489,12.0429586324481
"313",10132492,10.4309926060489,12.0436582214664
"314",10132493,10.4309926060489,12.1248866734431
"315",10132494,10.4309926060489,12.0161530186421
"316",10132495,12.0263128902402,13.2654114533719
"317",10132496,12.0263128902402,13.2325846918575
"318",10132497,12.0263128902402,13.1117745333758
"319",10132501,12.0263128902402,13.1621049212923
"320",10132510,12.0263128902402,13.2660503870858
"321",10132513,12.0263128902402,13.2438762980934
"322",10132514,12.0263128902402,13.2491798314463
"323",10132517,12.0263128902402,13.0907162548641
"324",10132519,12.0263128902402,13.3328818906
"325",10132525,12.0263128902402,13.3078224551923
"326",10132527,12.0263128902402,13.2565577194516
"327",10132530,12.0263128902402,13.1705070435202
"328",10132531,12.0263128902402,13.1288343281585
"329",10132532,12.0263128902402,13.2561219712661
"330",10132535,12.0263128902402,13.1709068079644
"331",10132538,13.2655465532025,13.4654115798244
"332",10132544,13.2655465532025,13.5293699398349
"333",10132547,13.2655465532025,13.5034787296717
"334",10132552,13.2655465532025,13.42308919509
"335",10132555,13.2655465532025,13.4668833701757
"336",10132559,13.2655465532025,13.46547929003
"337",10132562,13.2655465532025,13.4461571768914
"338",10132563,13.2655465532025,13.4384597399656
"339",10132564,13.2655465532025,13.4796782387914
"340",10132570,13.2655465532025,13.4480193648998
"341",10132571,13.2655465532025,13.451085831202
"342",10132572,13.2655465532025,13.4388387141626
"343",10132573,13.2655465532025,13.4797781015598
"344",10132575,13.2655465532025,13.2865472320772
"345",10132576,13.2655465532025,13.4652605053415
"346",10132580,13.4644540612797,7.44863219361471
"347",10132581,13.4644540612797,7.45085367481332
"348",10132584,13.4644540612797,7.48479085194602
"349",10132587,13.4644540612797,7.09702491964616
"350",10132591,13.4644540612797,7.45653777204878
"351",10132592,13.4644540612797,7.45255163495765
"352",10132593,13.4644540612797,7.38815181321075
"353",10132594,13.4644540612797,7.46803103490331
"354",10132596,13.4644540612797,7.48193547638714
"355",10132599,13.4644540612797,7.46785100143737
"356",10132601,13.4644540612797,7.45357593073678
"357",10132610,13.4644540612797,7.4515261996714
"358",10132611,13.4644540612797,7.45049405834394
"359",10132614,13.4644540612797,7.58358484687053
"360",10132616,13.4644540612797,7.45163378395599
"361",10136636,2.10824999586309,7.69992932569345
"362",10136639,2.10824999586309,7.68194984793139
"363",10136640,2.10824999586309,7.68893074245383
"364",10136646,2.10824999586309,7.65878815827792
"365",10136649,2.10824999586309,7.70141449629941
"366",10136656,2.10824999586309,7.6464813786899
"367",10136658,2.10824999586309,7.65546816974448
"368",10136660,2.10824999586309,7.67484853662668
"369",10136661,2.10824999586309,7.68870451580528
"370",10136662,2.10824999586309,7.70120057560748
"371",10136664,2.10824999586309,7.69880945238558
"372",10136666,2.10824999586309,7.70185467704274
"373",10136671,2.10824999586309,7.70404891677983
"374",10136673,2.10824999586309,7.67235801304516
"375",10136674,2.10824999586309,7.70298338469267
"376",10136677,2.03032610456358,7.80119287832317
"377",10136681,2.03032610456358,7.80670534953148
"378",10136684,2.03032610456358,7.77453919046706
"379",10136687,2.03032610456358,7.80371870470496
"380",10136693,2.03032610456358,7.80372802062533
"381",10136694,2.03032610456358,7.80106269521393
"382",10136695,2.03032610456358,7.8041819670772
"383",10136696,2.03032610456358,7.80363527151617
"384",10136697,2.03032610456358,7.7881089987377
"385",10136704,2.03032610456358,7.78057071047405
"386",10136706,2.03032610456358,7.80751437286193
"387",10136707,2.03032610456358,7.80018344860989
"388",10136713,2.03032610456358,7.80044472915846
"389",10136714,2.03032610456358,7.7907792322156
"390",10136717,2.03032610456358,7.80121498746623
"391",10136718,7.80118441737746,10.1343475994569
"392",10136720,7.80118441737746,10.1287209438711
"393",10136725,7.80118441737746,10.1263744856728
"394",10136729,7.80118441737746,10.1257543050852
"395",10136731,7.80118441737746,10.1118297863381
"396",10136737,7.80118441737746,10.126064319374
"397",10136740,7.80118441737746,10.1008258589284
"398",10136741,7.80118441737746,10.1263307934071
"399",10136744,7.80118441737746,10.1307605121461
"400",10136746,7.80118441737746,10.1279151044657
"401",10136747,7.80118441737746,10.126503905271
"402",10136749,7.80118441737746,10.1251619730192
"403",10136752,7.80118441737746,10.1264217974436
"404",10136755,7.80118441737746,10.1216655388242
"405",10136756,7.80118441737746,10.1304073436704
"406",10136762,10.1351684983403,11.8696146389662
"407",10136764,10.1351684983403,11.8685598369208
"408",10136767,10.1351684983403,11.8834826752615
"409",10136768,10.1351684983403,11.8967539909414
"410",10136771,10.1351684983403,11.8844851788353
"411",10136774,10.1351684983403,11.8963556935116
"412",10136775,10.1351684983403,11.8942040440973
"413",10136776,10.1351684983403,11.8663171723711
"414",10136778,10.1351684983403,11.8966801757576
"415",10136781,10.1351684983403,11.8953140749524
"416",10136782,10.1351684983403,11.8966690302647
"417",10136784,10.1351684983403,11.895547050453
"418",10136790,10.1351684983403,11.8938835104068
"419",10136791,10.1351684983403,11.8222444793355
"420",10136798,10.1351684983403,11.8818851592496
"421",10136800,11.8997004333179,12.8212297841481
"422",10136803,11.8997004333179,12.8221837862518
"423",10136804,11.8997004333179,12.819050227306
"424",10136813,11.8997004333179,12.822430885527
"425",10136816,11.8997004333179,12.7783432714845
"426",10136824,11.8997004333179,12.8120100072452
"427",10136827,11.8997004333179,12.7867066055272
"428",10136829,11.8997004333179,12.8289347227304
"429",10136830,11.8997004333179,12.7828142379606
"430",10136831,11.8997004333179,12.8222318393686
"431",10136833,11.8997004333179,12.8222923033887
"432",10136834,11.8997004333179,12.8218940367746
"433",10136836,11.8997004333179,12.813697148766
"434",10136838,11.8997004333179,12.82216176132
"435",10136839,11.8997004333179,12.8223742116629
"436",10136842,12.821146746662,13.0190946371102
"437",10136844,12.821146746662,13.0193801801344
"438",10136849,12.821146746662,12.9728266591207
"439",10136860,12.821146746662,13.0197601182684
"440",10136861,12.821146746662,13.0196375345566
"441",10136862,12.821146746662,13.0195690368152
"442",10136864,12.821146746662,13.0187040181031
"443",10136865,12.821146746662,13.0124713855361
"444",10136866,12.821146746662,13.0053840806224
"445",10136868,12.821146746662,13.0219766546363
"446",10136870,12.821146746662,13.0019659768635
"447",10136875,12.821146746662,13.0200246330411
"448",10136876,12.821146746662,12.9850460560359
"449",10136878,12.821146746662,13.008217777699
"450",10136879,12.821146746662,13.0194387673491
"451",10136883,13.0198232693211,7.54509692164071
"452",10136885,13.0198232693211,7.53023103390168
"453",10136886,13.0198232693211,7.5272345444272
"454",10136888,13.0198232693211,7.54115347929512
"455",10136891,13.0198232693211,7.54067495464738
"456",10136894,13.0198232693211,7.54166815922366
"457",10136897,13.0198232693211,7.52872359189717
"458",10136898,13.0198232693211,7.54024543770355
"459",10136900,13.0198232693211,7.52638855444799
"460",10136906,13.0198232693211,7.51503020814534
"461",10136907,13.0198232693211,7.51955335296654
"462",10136909,13.0198232693211,7.54003934107204
"463",10136911,13.0198232693211,7.53742367030726
"464",10136919,13.0198232693211,7.54119223067521
"465",10136920,13.0198232693211,7.53593727391331
"466",10142048,1.36589554363104,7.23424861641589
"467",10142049,1.36589554363104,7.02647695564361
"468",10142051,1.36589554363104,7.08490936238001
"469",10142052,1.36589554363104,7.46806633211666
"470",10142055,1.36589554363104,7.36847504358595
"471",10142057,1.36589554363104,7.0821528229102
"472",10142059,1.36589554363104,7.60964555655556
"473",10142063,1.36589554363104,7.35148708240736
"474",10142070,1.36589554363104,7.58381114856023
"475",10142072,1.36589554363104,7.46596538240687
"476",10142074,1.36589554363104,7.58174774693231
"477",10142077,1.36589554363104,7.14976759162517
"478",10142082,1.36589554363104,7.1999119167226
"479",10142083,1.36589554363104,7.32734722632458
"480",10142087,1.36589554363104,7.1858791040245
"481",10142089,7.23455583556486,10.2683663494174
"482",10142094,7.23455583556486,10.2367747441203
"483",10142096,7.23455583556486,10.6892846496026
"484",10142098,7.23455583556486,10.2048914905423
"485",10142099,7.23455583556486,10.1919410563168
"486",10142110,7.23455583556486,10.2368802339076
"487",10142115,7.23455583556486,10.152522156276
"488",10142118,7.23455583556486,10.1989099973939
"489",10142119,7.23455583556486,10.4223288820239
"490",10142121,7.23455583556486,10.6422044768304
"491",10142122,7.23455583556486,10.1988299856434
"492",10142123,7.23455583556486,10.4182228529373
"493",10142124,7.23455583556486,10.0622938944952
"494",10142126,7.23455583556486,10.2368580264243
"495",10142129,7.23455583556486,10.4515968746173
"496",10142131,12.7504507806529,13.5300662731711
"497",10142132,12.7504507806529,13.5180230862075
"498",10142133,12.7504507806529,13.5295218413375
"499",10142138,12.7504507806529,13.3296530086219
"500",10142143,12.7504507806529,13.4864431185643
"501",10142145,12.7504507806529,13.6537958429282
"502",10142150,12.7504507806529,13.5457531288952
"503",10142151,12.7504507806529,13.6098803659184
"504",10142152,12.7504507806529,13.4654363061083
"505",10142158,12.7504507806529,13.6537790683162
"506",10142162,12.7504507806529,13.6534653492219
"507",10142163,12.7504507806529,13.6539277335325
"508",10142166,12.7504507806529,13.173876401524
"509",10142167,12.7504507806529,13.5299580757182
"510",10142170,12.7504507806529,13.581153646113
"511",10142172,13.7271272978508,14.1634991718863
"512",10142178,13.7271272978508,14.0185588212334
"513",10142185,13.7271272978508,13.9710049405379
"514",10142188,13.7271272978508,14.1157832565566
"515",10142191,13.7271272978508,14.0476697026081
"516",10142193,13.7271272978508,14.3551381760195
"517",10142194,13.7271272978508,14.2341273462705
"518",10142196,13.7271272978508,14.3290644853683
"519",10142197,13.7271272978508,14.1967697820186
"520",10142201,13.7271272978508,14.5185760965213
"521",10142203,13.7271272978508,14.2340019501537
"522",10142204,13.7271272978508,14.1235201085382
"523",10142205,13.7271272978508,14.2898640533546
"524",10142210,13.7271272978508,14.2340443481444
"525",10142211,13.7271272978508,14.300128916824
"526",10142216,14.187918621412,7.56909769123515
"527",10142217,14.187918621412,7.91640422603681
"528",10142221,14.187918621412,8.10283769517545
"529",10142222,14.187918621412,7.60797954250917
"530",10142225,14.187918621412,7.67025091038406
"531",10142229,14.187918621412,7.84660682842355
"532",10142232,14.187918621412,7.83422909398897
"533",10142233,14.187918621412,7.850032960044
"534",10142235,14.187918621412,7.65885727573987
"535",10142236,14.187918621412,7.9390864260696
"536",10142237,14.187918621412,7.9519773119377
"537",10142238,14.187918621412,7.53051358939104
"538",10142242,14.187918621412,7.90575833038493
"539",10142245,14.187918621412,7.95201502127474
"540",10142249,14.187918621412,8.02750286844965
"541",10404408,13.5073418993135,13.7870865887268
"542",10404409,13.5073418993135,13.8242509450461
"543",10404413,13.5073418993135,13.8405302801014
"544",10404415,13.5073418993135,13.8243112622637
"545",10404417,13.5073418993135,13.8432387167655
"546",10404420,13.5073418993135,13.844357489647
"547",10404427,13.5073418993135,13.8175201145427
"548",10404431,13.5073418993135,13.8242382390783
"549",10404435,13.5073418993135,13.8205630520968
"550",10404438,13.5073418993135,13.8174073958409
"551",10404442,13.5073418993135,13.8439746762968
"552",10404443,13.5073418993135,13.8103184842162
"553",10404444,13.5073418993135,13.8244960416495
"554",10404445,13.5073418993135,13.7813033589804
"555",10404447,13.5073418993135,13.8129416955708
"556",10404448,13.8197569579114,8.05110034848136
"557",10404451,13.8197569579114,8.02657574620505
"558",10404453,13.8197569579114,8.05708069914944
"559",10404454,13.8197569579114,8.03682157007662
"560",10404457,13.8197569579114,8.05711498035521
"561",10404459,13.8197569579114,8.02525369403333
"562",10404461,13.8197569579114,8.06026524713707
"563",10404468,13.8197569579114,8.04162726307482
"564",10404469,13.8197569579114,8.05995905773659
"565",10404470,13.8197569579114,7.99988363352719
"566",10404471,13.8197569579114,8.03681070889288
"567",10404476,13.8197569579114,8.05076108282259
"568",10404479,13.8197569579114,8.02249031063838
"569",10404482,13.8197569579114,7.98868259564921
"570",10404488,13.8197569579114,8.03287928057518
"571",10117940,7.34827703307599,3.62220289774744
"572",10117942,7.34827703307599,3.61782568872258
"573",10117943,7.34827703307599,3.533937373765
"574",10117944,7.34827703307599,3.60348943824844
"575",10117949,7.34827703307599,3.61956933614818
"576",10117956,7.34827703307599,3.64043721454221
"577",10117959,7.34827703307599,3.64049105927659
"578",10117967,7.34827703307599,3.62578064074262
"579",10117969,7.34827703307599,3.60348132465958
"580",10117970,7.34827703307599,3.57741375120501
"581",10117971,7.34827703307599,3.60347803645141
"582",10117974,7.34827703307599,3.58010930377376
"583",10117975,7.34827703307599,3.6195211114909
"584",10117976,7.34827703307599,3.57149125629401
"585",10117977,7.34827703307599,3.65714762466225
"586",10117983,3.62251951907038,3.85360260035406
"587",10117984,3.62251951907038,3.82581164936724
"588",10117991,3.62251951907038,3.91596717077562
"589",10117992,3.62251951907038,3.99568477449654
"590",10117993,3.62251951907038,3.88134443852069
"591",10117995,3.62251951907038,3.93657214595648
"592",10117996,3.62251951907038,3.89917476386833
"593",10118003,3.62251951907038,3.86049240895545
"594",10118004,3.62251951907038,3.89384123246723
"595",10118005,3.62251951907038,3.90392522695011
"596",10118012,3.62251951907038,3.82350438158536
"597",10118016,3.62251951907038,3.89745828695245
"598",10118017,3.62251951907038,3.85396467162526
"599",10118018,3.62251951907038,3.85371698529001
"600",10118019,3.62251951907038,3.86755852642577
"601",10118024,3.86143618996268,9.11106549598127
"602",10118025,3.86143618996268,9.11079085898217
"603",10118028,3.86143618996268,9.08746634604074
"604",10118031,3.86143618996268,9.11538919580163
"605",10118032,3.86143618996268,9.09159950974342
"606",10118035,3.86143618996268,9.09986703111833
"607",10118036,3.86143618996268,9.08028233245436
"608",10118040,3.86143618996268,9.05114640467764
"609",10118042,3.86143618996268,9.21485975830295
"610",10118051,3.86143618996268,9.11078339541784
